spearman,top_10_recall,fold,dataset,assay,model,split
0.6344544470107156,0.42857142857142855,0,GDPa1_cross_validation,HIC,saprot_vh_vl,train
0.691729242203419,0.5789473684210527,1,GDPa1_cross_validation,HIC,saprot_vh_vl,train
0.7252677704547636,0.42105263157894735,2,GDPa1_cross_validation,HIC,saprot_vh_vl,train
0.6569554207410471,0.29411764705882354,3,GDPa1_cross_validation,HIC,saprot_vh_vl,train
0.5723491282722342,0.42105263157894735,4,GDPa1_cross_validation,HIC,saprot_vh_vl,train
0.6550642203188513,0.3229166666666667,aggregated,GDPa1_cross_validation,HIC,saprot_vh_vl,train
0.6561512017364358,0.42874834144183993,average,GDPa1_cross_validation,HIC,saprot_vh_vl,train
0.7466340393200364,0.1875,0,GDPa1_cross_validation,Tm2,saprot_vh_vl,train
0.24089451368112694,0.06666666666666667,1,GDPa1_cross_validation,Tm2,saprot_vh_vl,train
0.4305512862543814,0.07142857142857142,2,GDPa1_cross_validation,Tm2,saprot_vh_vl,train
0.6248896454316722,0.07142857142857142,3,GDPa1_cross_validation,Tm2,saprot_vh_vl,train
0.43935292901345663,0.3125,4,GDPa1_cross_validation,Tm2,saprot_vh_vl,train
0.5628055153426642,0.23376623376623376,aggregated,GDPa1_cross_validation,Tm2,saprot_vh_vl,train
0.4964644827401347,0.1419047619047619,average,GDPa1_cross_validation,Tm2,saprot_vh_vl,train
0.4190782384677095,0.42857142857142855,0,GDPa1_cross_validation,Titer,saprot_vh_vl,train
0.5605996170608468,0.3157894736842105,1,GDPa1_cross_validation,Titer,saprot_vh_vl,train
0.6405820960447792,0.5,2,GDPa1_cross_validation,Titer,saprot_vh_vl,train
0.744793349923174,0.5294117647058824,3,GDPa1_cross_validation,Titer,saprot_vh_vl,train
0.6361336569912899,0.6666666666666666,4,GDPa1_cross_validation,Titer,saprot_vh_vl,train
0.6077136211488352,0.4842105263157895,aggregated,GDPa1_cross_validation,Titer,saprot_vh_vl,train
0.6002373916975599,0.48808786672563753,average,GDPa1_cross_validation,Titer,saprot_vh_vl,train
0.6165345839923545,0.05555555555555555,0,GDPa1_cross_validation,PR_CHO,saprot_vh_vl,train
0.6147352921099388,0.0,1,GDPa1_cross_validation,PR_CHO,saprot_vh_vl,train
0.7072582489952961,0.07142857142857142,2,GDPa1_cross_validation,PR_CHO,saprot_vh_vl,train
0.7075253434107251,0.42857142857142855,3,GDPa1_cross_validation,PR_CHO,saprot_vh_vl,train
0.681963374769304,0.25,4,GDPa1_cross_validation,PR_CHO,saprot_vh_vl,train
0.7094427547961641,0.21794871794871795,aggregated,GDPa1_cross_validation,PR_CHO,saprot_vh_vl,train
0.6656033686555237,0.16111111111111112,average,GDPa1_cross_validation,PR_CHO,saprot_vh_vl,train
0.5725030340045767,0.23809523809523808,0,GDPa1_cross_validation,AC-SINS_pH7.4,saprot_vh_vl,train
0.3804593030720574,0.21052631578947367,1,GDPa1_cross_validation,AC-SINS_pH7.4,saprot_vh_vl,train
0.7022439551166405,0.10526315789473684,2,GDPa1_cross_validation,AC-SINS_pH7.4,saprot_vh_vl,train
0.7351399467240899,0.4117647058823529,3,GDPa1_cross_validation,AC-SINS_pH7.4,saprot_vh_vl,train
0.6244697851364467,0.3157894736842105,4,GDPa1_cross_validation,AC-SINS_pH7.4,saprot_vh_vl,train
0.6434250101604311,0.22916666666666666,aggregated,GDPa1_cross_validation,AC-SINS_pH7.4,saprot_vh_vl,train
0.6029632048107623,0.2562877782692024,average,GDPa1_cross_validation,AC-SINS_pH7.4,saprot_vh_vl,train
